Text,Back Extra,Word,TranslationJa,Audio,Image
a(義務としての)責任のあること; 責任，義務 〔for〕.<br>He denies any {{c1::liability}} for the damage caused.,"liability<br>a(義務としての)責任のあること; 責任，義務 〔for〕.<br>[sound:uklevel019.mp3]<br><img src=""paste-8495024706373059cb5507c4ab41ff78fcef2a21.jpg"">",liability,a(義務としての)責任のあること; 責任，義務 〔for〕.,uklevel019.mp3,paste-8495024706373059cb5507c4ab41ff78fcef2a21.jpg
免許、許可証<br>Are they {{c1::licensed}} to carry guns?,"license<br>免許、許可証<br>[sound:ukliber029.mp3]<br><img src=""license.jpg"">",license,免許、許可証,ukliber029.mp3,license.jpg
（数量が）わずかな<br>There is a {{c1::limited}} choice of drinks.,"limited<br>（数量が）わずかな<br>[sound:uklilt_017.mp3]<br><img src=""limited.jpg"">",limited,（数量が）わずかな,uklilt_017.mp3,limited.jpg
リムジン:<br>Why not arrive in style using our silver stretch {{c1::limousine}}.,"limousine<br>リムジン:<br>[sound:uklilt_022.mp3]<br><img src=""limousine.jpg"">",limousine,リムジン:,uklilt_022.mp3,limousine.jpg
"リスト, 一覧表<br>a shopping {{c1::list}}","list<br>リスト, 一覧表<br>[sound:uklisp_003.mp3]<br><img src=""list.jpg"">",list,"リスト, 一覧表",uklisp_003.mp3,list.jpg
"(牛・馬・羊などの)家畜&nbsp;<br>These, except {{c1::livestock}}, continue to be the main items of export.","livestock<br>(牛・馬・羊などの)家畜&nbsp;<br>[sound:uklitig023.mp3]<br><img src=""livestock.jpg"">",livestock,(牛・馬・羊などの)家畜&nbsp;,uklitig023.mp3,livestock.jpg
"借金, ローン<br>a bank {{c1::loan}}","loan<br>借金, ローン<br>[sound:ukload_008.mp3]<br><img src=""loan.jpg"">",loan,"借金, ローン",ukload_008.mp3,loan.jpg
ロビー<br>a hotel {{c1::lobby}},"lobby<br>ロビー<br>[sound:ukload_018.mp3]<br><img src=""lobby.jpg"">",lobby,ロビー,ukload_018.mp3,lobby.jpg
地元の<br>She goes to the {{c1::local}} school.,"local<br>地元の<br>[sound:ukload_024.mp3]<br><img src=""local.jpg"">",local,地元の,ukload_024.mp3,local.jpg
（場所に）ある<br>Both schools are {{c1::located}} in the town.,"locate<br>（場所に）ある<br>[sound:ukload_029.mp3]<br><img src=""locate.jpg"">",locate,（場所に）ある,ukload_029.mp3,locate.jpg
忠実な<br>a {{c1::loyal}} supporter,"loyal<br>忠実な<br>[sound:ukloyal001.mp3]<br><img src=""paste-d5aaa503b09385c831747ce25f46c0517f11a609.jpg"">",loyal,忠実な,ukloyal001.mp3,paste-d5aaa503b09385c831747ce25f46c0517f11a609.jpg
（旅行用）かばん<br>Never leave your {{c1::luggage}} unattended.,"luggage<br>（旅行用）かばん<br>[sound:uklucki013.mp3]<br><img src=""luggage.jpg"">",luggage,（旅行用）かばん,uklucki013.mp3,luggage.jpg
豪華な<br>a {{c1::luxurious}} hotel,"luxurious<br>豪華な<br>[sound:uklusci027.mp3]<br><img src=""luxurious.jpg"">",luxurious,豪華な,uklusci027.mp3,luxurious.jpg
高級品<br>They live in {{c1::luxury}} in a fabulous apartment in Paris.,"luxury<br>高級品<br>[sound:uklusci029.mp3]<br><img src=""luxury.jpg"">",luxury,高級品,uklusci029.mp3,luxury.jpg
（状態、活動）を維持する<br>The army has been brought in to {{c1::maintain}} order in the region.,"maintain<br>（状態、活動）を維持する<br>[sound:ukmains002.mp3]<br><img src=""paste-f42f8e075b9e34a34df14e34faf1d55f279124c1.jpg"">",maintain,（状態、活動）を維持する,ukmains002.mp3,paste-f42f8e075b9e34a34df14e34faf1d55f279124c1.jpg
整備<br>car {{c1::maintenance}},"maintenance<br>整備<br>[sound:ukmains003.mp3]<br><img src=""paste-7279473d9ac66cdc5c7827a0a2266286abd88950.jpg"">",maintenance,整備,ukmains003.mp3,paste-7279473d9ac66cdc5c7827a0a2266286abd88950.jpg
主要な<br>a {{c1::major}} problem,"major<br>主要な<br>[sound:ukmains010.mp3]<br><img src=""paste-a68dd314090ad5a9a3b7eaa5affeaddbe36c0ad3.png"">",major,主要な,ukmains010.mp3,paste-a68dd314090ad5a9a3b7eaa5affeaddbe36c0ad3.png
何とかやり遂げる<br>I {{c1::managed}} to persuade him to come.,"manage<br>何とかやり遂げる<br>[sound:ukmammo006.mp3]<br><img src=""Voyage_in_Space_page286.png"">",manage,何とかやり遂げる,ukmammo006.mp3,Voyage_in_Space_page286.png
支配人[経営者，管理者]の.<br>{{c1::managerial}} responsibilities/decisions/skills,"managerial<br>支配人[経営者，管理者]の.<br>[sound:ukmammo011.mp3]<br><img src=""managerial.jpg"">",managerial,支配人[経営者，管理者]の.,ukmammo011.mp3,managerial.jpg
義務的な，強制の，必須の.<br>The minister is calling for {{c1::mandatory}} prison sentences for people who assault police officers.,"mandatory<br>義務的な，強制の，必須の.<br>[sound:ukmammo016.mp3]<br><img src=""paste-9885af9aa3cc0a387d5c2507a04f15adf73b6330.png"">",mandatory,義務的な，強制の，必須の.,ukmammo016.mp3,paste-9885af9aa3cc0a387d5c2507a04f15adf73b6330.png
製造する<br>He works for a company that {{c1::manufactures}} plastic products.,"manufacture<br>製造する<br>[sound:ukmanli029.mp3]<br><img src=""manufacture.jpg"">",manufacture,製造する,ukmanli029.mp3,manufacture.jpg
製造業<br>car {{c1::manufacturing}},"manufacturing<br>製造業<br>[sound:ukcld00859.mp3]<br><img src=""manufacturing.jpg"">",manufacturing,製造業,ukcld00859.mp3,manufacturing.jpg
【経済】マーケティング 《市場調査・流通経路・広告なども含む製造計画から最終販売までの全過程》.<br>a career in {{c1::marketing}},"marketing<br>【経済】マーケティング 《市場調査・流通経路・広告なども含む製造計画から最終販売までの全過程》.<br>[sound:ukmargi024.mp3]<br><img src=""marketing.jpg"">",marketing,【経済】マーケティング 《市場調査・流通経路・広告なども含む製造計画から最終販売までの全過程》.,ukmargi024.mp3,marketing.jpg
修理工<br>a car {{c1::mechanic}},"mechanic<br>修理工<br>[sound:ukmeant017.mp3]<br><img src=""mechanic.jpg"">",mechanic,修理工,ukmeant017.mp3,mechanic.jpg
医者.<br>The {{c1::medic}} knelt to look at her knee.,"medic<br>医者.<br>[sound:ukmeddl011.mp3]<br><img src=""medic.jpg"">",medic,医者.,ukmeddl011.mp3,medic.jpg
"医学の, 医療の<br>{{c1::medical}} treatment","medical<br>医学の, 医療の<br>[sound:ukmeddl013.mp3]<br><img src=""medical.jpg"">",medical,"医学の, 医療の",ukmeddl013.mp3,medical.jpg
（医）薬<br>He’s on {{c1::medication}} to control his depression.,"medication<br>（医）薬<br>[sound:ukmeddl017.mp3]<br><img src=""medication.jpg"">",medication,（医）薬,ukmeddl017.mp3,medication.jpg
薬<br>cough {{c1::medicine}},"medicine<br>薬<br>[sound:ukmeddl019.mp3]<br><img src=""medicine.jpg"">",medicine,薬,ukmeddl019.mp3,medicine.jpg
会議<br>We're having a {{c1::meeting}} on Thursday to discuss the problem.,"meeting<br>会議<br>[sound:ukmeek_004.mp3]<br><img src=""meeting.jpg"">",meeting,会議,ukmeek_004.mp3,meeting.jpg
会員（であること）<br>I've applied for {{c1::membership}} of the union.,"membership<br>会員（であること）<br>[sound:ukmelod010.mp3]<br><img src=""membership.jpg"">",membership,会員（であること）,ukmelod010.mp3,membership.jpg
（社内の）回覧状<br>Did you get my {{c1::memo}} about the meeting?,"memo<br>（社内の）回覧状<br>[sound:ukmelod015.mp3]<br><img src=""memo.jpg"">",memo,（社内の）回覧状,ukmelod015.mp3,memo.jpg
覚え書き，備忘録，メモ.<br>Michael Davis has prepared a {{c1::memorandum}} outlining our need for an additional warehouse.,"memorandum<br>覚え書き，備忘録，メモ.<br>[sound:ukmelod022.mp3]<br><img src=""memorandum.jpg"">",memorandum,覚え書き，備忘録，メモ.,ukmelod022.mp3,memorandum.jpg
～について言及する<br>She didn't {{c1::mention}} her daughter.,"mention<br>～について言及する<br>[sound:ukmenac023.mp3]<br><img src=""mention.jpg"">",mention,～について言及する,ukmenac023.mp3,mention.jpg
[集合的に] 商品.<br>Shoppers complained about poor quality {{c1::merchandise}} and high prices.,"merchandise<br>[集合的に] 商品.<br>[sound:ukmerce002.mp3]<br><img src=""paste-b91c236d0b35bdc0391388b852a391579695a136.png"">",merchandise,[集合的に] 商品.,ukmerce002.mp3,paste-b91c236d0b35bdc0391388b852a391579695a136.png
たった（少ないことを強調する）<br>It costs a {{c1::mere}} ten dollars.,"mere<br>たった（少ないことを強調する）<br>[sound:ukmerce013.mp3]<br><img src=""mere.jpg"">",mere,たった（少ないことを強調する）,ukmerce013.mp3,mere.jpg
～と合併する<br>The city’s smaller libraries will {{c1::merge}} into a large one.,"merge<br>～と合併する<br>[sound:ukmerce016.mp3]<br><img src=""merge.jpg"">",merge,～と合併する,ukmerce016.mp3,merge.jpg
(特に会社・事業の)合併，合同.<br>She's an attorney who advises companies about {{c1::mergers}} and takeovers.,"merger<br>(特に会社・事業の)合併，合同.<br>[sound:ukmerce017.mp3]<br><img src=""merger.jpg"">",merger,(特に会社・事業の)合併，合同.,ukmerce017.mp3,merger.jpg
総マイル数<br>low {{c1::mileage}},"mileage<br>総マイル数<br>[sound:ukmilea001.mp3]<br><img src=""mileage.jpg"">",mileage,総マイル数,ukmilea001.mp3,mileage.jpg
100万<br>There were over a {{c1::million}} people watching live on TV.,"million<br>100万<br>[sound:ukmilli006.mp3]<br><img src=""million.jpg"">",million,100万,ukmilli006.mp3,million.jpg
(‐heard) 〈…を〉聞き違える，聞いて誤解する.<br>I'm sure I never said that! You must have {{c1::misheard}} (me).,"mishear<br>(‐heard) 〈…を〉聞き違える，聞いて誤解する.<br>[sound:ukmisha004.mp3]<br><img src=""mishear.jpg"">",mishear,(‐heard) 〈…を〉聞き違える，聞いて誤解する.,ukmisha004.mp3,mishear.jpg
誤解を招きやすい<br>{{c1::misleading}} information,"misleading<br>誤解を招きやすい<br>[sound:ukmisha016.mp3]<br><img src=""paste-d8e6860e1a2f515080e20073af87bca671ab6c1e.png"">",misleading,誤解を招きやすい,ukmisha016.mp3,paste-d8e6860e1a2f515080e20073af87bca671ab6c1e.png
〈…を〉不正確に述べる，〈…の〉説明を誤る.<br>She accused her opponents of deliberately {{c1::misrepresenting}} her as an extremist.,"misrepresent<br>〈…を〉不正確に述べる，〈…の〉説明を誤る.<br>[sound:ukmispr007.mp3]<br><img src=""misrepresent.jpg"">",misrepresent,〈…を〉不正確に述べる，〈…の〉説明を誤る.,ukmispr007.mp3,misrepresent.jpg
（コンピュータ）スクリーン<br>a colour {{c1::monitor}},"monitor<br>（コンピュータ）スクリーン<br>[sound:ukmonac030.mp3]<br><img src=""monitor-computer-screen-silhouettes_default.jpg"">",monitor,（コンピュータ）スクリーン,ukmonac030.mp3,monitor-computer-screen-silhouettes_default.jpg
遺跡<br>an ancient {{c1::monument}},"monument<br>遺跡<br>[sound:ukmonot019.mp3]<br><img src=""monument.jpg"">",monument,遺跡,ukmonot019.mp3,monument.jpg
住宅ローン<br>a monthly {{c1::mortgage}} payment,"mortgage<br>住宅ローン<br>[sound:ukmorta003.mp3]<br><img src=""mortgage.jpg"">",mortgage,住宅ローン,ukmorta003.mp3,mortgage.jpg
"（人）に動機を与える , （人）を（～する）気にさせる<br>Teaching is all about {{c1::motivating}} people to learn.","motivate<br>（人）に動機を与える , （人）を（～する）気にさせる<br>[sound:ukmothe015.mp3]<br><img src=""motivate.jpg"">",motivate,"（人）に動機を与える , （人）を（～する）気にさせる",ukmothe015.mp3,motivate.jpg
やる気<br>You need a lot of {{c1::motivation}} to succeed.,"motivation<br>やる気<br>[sound:ukmothe017.mp3]<br><img src=""motivation.jpg"">",motivation,やる気,ukmothe017.mp3,motivation.jpg
（食事用の）ナプキン<br>Carmen grabbed a {{c1::napkin}} and began wiping the mashed potatoes from her hand.,"napkin<br>（食事用の）ナプキン<br>[sound:uknamel018.mp3]<br><img src=""napkin.jpg"">",napkin,（食事用の）ナプキン,uknamel018.mp3,napkin.jpg
狭い<br>a {{c1::narrow}} street,"narrow<br>狭い<br>[sound:uknark_007.mp3]<br><img src=""narrow.jpg"">",narrow,狭い,uknark_007.mp3,narrow.jpg
近所<br>Are there any good restaurants in the {{c1::neighbourhood}}?,"neighbourhood<br>近所<br>[sound:uknegot009.mp3]<br><img src=""neighbourhood.jpg"">",neighbourhood,近所,uknegot009.mp3,neighbourhood.jpg
"人脈, ネットワーク<br>a social {{c1::network}}","network<br>人脈, ネットワーク<br>[sound:ukneptu025.mp3]<br><img src=""network.jpg"">",network,"人脈, ネットワーク",ukneptu025.mp3,network.jpg
"（人）を指名する, （人）を（賞、地位などに）推薦する<br>Judges are {{c1::nominated}} by the governor.","nominate<br>（人）を指名する, （人）を（賞、地位などに）推薦する<br>[sound:uknoctu028.mp3]<br><img src=""nominate.jpg"">",nominate,"（人）を指名する, （人）を（賞、地位などに）推薦する",uknoctu028.mp3,nominate.jpg
"指名, 推薦<br>He won the Democratic {{c1::nomination}} for mayor of Chicago.","nomination<br>指名, 推薦<br>[sound:uknoctu029.mp3]<br><img src=""paste-7ed39ae443199c3fcb3f08838d74d2fe537510c5.png"">",nomination,"指名, 推薦",uknoctu029.mp3,paste-7ed39ae443199c3fcb3f08838d74d2fe537510c5.png
～に気がつく<br>I {{c1::noticed}} that he was alone.,"notice<br>～に気がつく<br>[sound:uknosh_027.mp3]<br><img src=""notice.jpg"">",notice,～に気がつく,uknosh_027.mp3,notice.jpg
〈人に〉(正式に)通知する，届け出る.<br>The school is required to {{c1::notify}} parents if their children fail to come to school.,"notify<br>〈人に〉(正式に)通知する，届け出る.<br>[sound:uknotif003.mp3]<br><img src=""notify.jpg"">",notify,〈人に〉(正式に)通知する，届け出る.,uknotif003.mp3,notify.jpg
異議<br>Our main {{c1::objection}} to the new factory is that it’s noisy.,"objection<br>異議<br>[sound:ukobjec001.mp3]<br><img src=""objection.jpg"">",objection,異議,ukobjec001.mp3,objection.jpg
目標<br>His main {{c1::objective}} was to increase profits.,"objective<br>目標<br>[sound:ukobjec003.mp3]<br><img src=""objective.jpg"">",objective,目標,ukobjec003.mp3,objective.jpg
義務<br>Parents have an {{c1::obligation}} to make sure their children receive a good education.,"obligation<br>義務<br>[sound:ukobjec010.mp3]<br><img src=""obligation.jpg"">",obligation,義務,ukobjec010.mp3,obligation.jpg
（人）に親切にする、義務付ける<br>The manager was only too happy to {{c1::oblige}}.,"oblige<br>（人）に親切にする、義務付ける<br>[sound:ukobjec012.mp3]<br><img src=""paste-a1bd5e8f3b90fa5b1a827f2492ad44954712ca91.png"">",oblige,（人）に親切にする、義務付ける,ukobjec012.mp3,paste-a1bd5e8f3b90fa5b1a827f2492ad44954712ca91.png
～を手に入れる<br>He {{c1::obtained}} a law degree from Brown University.,"obtain<br>～を手に入れる<br>[sound:ukobsti011.mp3]<br><img src=""obtain.jpg"">",obtain,～を手に入れる,ukobsti011.mp3,obtain.jpg
明らかに<br>They're {{c1::obviously}} in love.,"obviously<br>明らかに<br>[sound:ukobsti021.mp3]<br><img src=""obviously.jpg"">",obviously,明らかに,ukobsti021.mp3,obviously.jpg
"職業<br>You need to put your name, address, and {{c1::occupation}} on the form.","occupation<br>職業<br>[sound:ukobsti030.mp3]<br><img src=""occupation.jpg"">",occupation,職業,ukobsti030.mp3,occupation.jpg
"～が起こる<br>According to the police, the shooting {{c1::occurred}} at 12.30 a.m.","occur<br>～が起こる<br>[sound:ukoccup005.mp3]<br><img src=""occur.jpg"">",occur,～が起こる,ukoccup005.mp3,occur.jpg
役人<br>a customs {{c1::officer}},"officer<br>役人<br>[sound:ukoffen011.mp3]<br><img src=""officer.jpg"">",officer,役人,ukoffen011.mp3,officer.jpg
公式な<br>the {{c1::official}} language of Egypt,"official<br>公式な<br>[sound:ukoffen012.mp3]<br><img src=""official.jpg"">",official,公式な,ukoffen012.mp3,official.jpg
"先へ, 以降は<br>I'll be at home from nine o'clock {{c1::onward}}.","onward<br>先へ, 以降は<br>[sound:ukomniv026.mp3]<br><img src=""paste-701ad394dd4b702364925327d49a02224d20ee21.jpg"">",onward,"先へ, 以降は",ukomniv026.mp3,paste-701ad394dd4b702364925327d49a02224d20ee21.jpg
